id,name_ru,name_en,country_ru,country_en,country_code,lat,lon,population
3520602,Орикури,Ouricuri,Бразилия,Brazil,BR,-7.882777777,-40.081944444,65245
3520605,Бигуасу,Biguaçu,Бразилия,Brazil,BR,-27.493888888,-48.655833333,76773
3520616,Каноиньяс,Canoinhas,Бразилия,Brazil,BR,-26.176944444,-50.39,55016
3520620,Кашуэйрас-ди-Макаку,Cachoeiras de Macacu,Бразилия,Brazil,BR,-22.462777777,-42.652777777,56943
3520621,Фрутал,Frutal,Бразилия,Brazil,BR,-20.025,-48.940833333,58588
3520623,Сан-Матеус,São Mateus,Бразилия,Brazil,BR,-18.78622,-40.05515,123752
3520624,Санта-Китерия,Santa Quitéria,Бразилия,Brazil,BR,-4.331944444,-40.156944444,40183
3520634,Тайнань,Tainan,Китайская Республика,Taiwan,TW,22.983333333,120.183333333,1859706
3520637,Тутоя,Tutóia,Бразилия,Brazil,BR,-2.761944444,-42.273888888,53356
3520646,Пакажус,Pacajus,Бразилия,Brazil,BR,-4.172777777,-38.460833333,70983
3520648,Кампина-Гранди-ду-Сул,Campina Grande do Sul,Бразилия,Brazil,BR,-25.305833333,-49.055,47825
3520653,Роландия,Rolândia,Бразилия,Brazil,BR,-23.31,-51.368888888,71670
3520656,Итапекуру-Мирин,Itapecuru Mirim,Бразилия,Brazil,BR,-3.392777777,-44.358888888,60440
3520660,Сан-Себастьян-ду-Пасе,São Sebastião do Passé,Бразилия,Brazil,BR,-12.512777777,-38.495,40958
3520669,Гуарамирин,Guaramirim,Бразилия,Brazil,BR,-26.472777777,-49.002777777,46711
3520674,Жалис,Jales,Бразилия,Brazil,BR,-20.268888888,-50.545833333,48776
3520676,Сан-Мигел-ду-Гуама,São Miguel do Guamá,Бразилия,Brazil,BR,-1.626944444,-47.482777777,52894
3520677,Камосин,Camocim,Бразилия,Brazil,BR,-2.900833333,-40.842777777,62326
3520679,Пайсанду,Paiçandu,Бразилия,Brazil,BR,-23.457777777,-52.048888888,45962
3520680,Сидроландия,Sidrolândia,Бразилия,Brazil,BR,-20.931944444,-54.960833333,47118
3520685,Брежу-да-Мадри-ди-Деус,Brejo da Madre de Deus,Бразилия,Brazil,BR,-8.145833333,-36.370833333,48648
3520688,Буики,Buíque,Бразилия,Brazil,BR,-8.623333333,-37.156388888,52097
3520696,Эскада,Escada,Бразилия,Brazil,BR,-8.359166666,-35.223611111,59891
3520697,Рибейра-ду-Помбал,Ribeira do Pombal,Бразилия,Brazil,BR,-10.833888888,-38.535833333,54010
3520698,Исара,Içara,Бразилия,Brazil,BR,-28.712777777,-49.3,59035
3520699,Сианорти,Cianorte,Бразилия,Brazil,BR,-23.662777777,-52.605,79527
3520703,Гуарабира,Guarabira,Бразилия,Brazil,BR,-6.855,-35.49,57484
3520707,Сан-Матеус-ду-Сул,São Mateus do Sul,Бразилия,Brazil,BR,-25.873888888,-50.382777777,42366
3520708,Сурубин,Surubim,Бразилия,Brazil,BR,-7.831944444,-35.755833333,64120
3520710,Итабаяна,Itabaiana,Бразилия,Brazil,BR,-10.685,-37.425,103440
3520712,Мафра,Mafra,Бразилия,Brazil,BR,-26.110833333,-49.805,55286
3520713,Дойс-Визиньюс,Dois Vizinhos,Бразилия,Brazil,BR,-25.75,-53.056944444,44869
3520718,Сеабра,Seabra,Бразилия,Brazil,BR,-12.418888888,-41.77,46160
3520733,Крус-даз-Алмас,Cruz das Almas,Бразилия,Brazil,BR,-12.67,-39.101944444,60348
3520736,Беневидис,Benevides,Бразилия,Brazil,BR,-1.360833333,-48.245,63567
3520741,Сан-Хосе-де-Бокай,San José de Bocay,Никарагуа,Nicaragua,NI,13.542488888,-85.540172222,42029
3520742,Муана,Muaná,Бразилия,Brazil,BR,-1.527777777,-49.216944444,45368
3520744,Мариалва,Marialva,Бразилия,Brazil,BR,-23.485,-51.791944444,41851
3520747,Формига,Formiga,Бразилия,Brazil,BR,-20.463888888,-45.425833333,68248
3520748,Минейрус,Mineiros,Бразилия,Brazil,BR,-17.568888888,-52.550833333,70081
3520753,Серринья,Serrinha,Бразилия,Brazil,BR,-11.663888888,-39.007777777,80435
3520754,Понтис-и-Ласерда,Pontes e Lacerda,Бразилия,Brazil,BR,-15.225833333,-59.335,52018
3520761,Бревис,Breves,Бразилия,Brazil,BR,-1.68036,-50.479085,106968
3520762,Кату,Catu,Бразилия,Brazil,BR,-12.349722222,-38.383055555,48148
3520764,Консейсан-ду-Койте,Conceição do Coité,Бразилия,Brazil,BR,-11.563888888,-39.282777777,67825
3520768,Оришимина,Oriximiná,Бразилия,Brazil,BR,-1.765833333,-55.865833333,68294
3520769,Кампу-Майор,Campo Maior,Бразилия,Brazil,BR,-4.827777777,-42.168888888,45793
3520774,Флориану,Floriano,Бразилия,Brazil,BR,-6.766944444,-43.022777777,62036
3520775,Серра-Тальяда,Serra Talhada,Бразилия,Brazil,BR,-7.985833333,-38.295833333,92228
3520779,Эуклидис-да-Кунья,Euclides da Cunha,Бразилия,Brazil,BR,-10.507777777,-39.013888888,61456
3520788,Казимиру-ди-Абреу,Casimiro de Abreu,Бразилия,Brazil,BR,-22.480833333,-42.203888888,46110
3520789,Марешал-Кандиду-Рондон,Marechal Cândido Rondon,Бразилия,Brazil,BR,-24.555833333,-54.056944444,55836
3520791,Ирати,Irati,Бразилия,Brazil,BR,-25.466944444,-50.650833333,59250
3520795,Жапери,Japeri,Бразилия,Brazil,BR,-22.642777777,-43.652777777,96289
3520796,Жарагуа,Jaraguá,Бразилия,Brazil,BR,-15.756944444,-49.333888888,45223
3520798,Монтенегру,Montenegro,Бразилия,Brazil,BR,-29.69984,-51.47958,65721
3520806,Навегантис,Navegantes,Бразилия,Brazil,BR,-26.898888888,-48.653888888,86401
3520807,Кайко,Caicó,Бразилия,Brazil,BR,-6.457777777,-37.097777777,61146
3520814,Безеррус,Bezerros,Бразилия,Brazil,BR,-8.26019,-35.81969,61694
3520815,Итабераба,Itaberaba,Бразилия,Brazil,BR,-12.527777777,-40.306944444,65073
3520820,Гуарасиаба-ду-Норти,Guaraciaba do Norte,Бразилия,Brazil,BR,-4.166944444,-40.747777777,42053
3520825,Бебериби,Beberibe,Бразилия,Brazil,BR,-4.18,-38.130833333,53114
3520828,Морада-Нова,Morada Nova,Бразилия,Brazil,BR,-5.106944444,-38.372777777,61443
3520830,Гранжа,Granja,Бразилия,Brazil,BR,-3.12,-40.825833333,53344
3520838,Гурупи,Gurupi,Бразилия,Brazil,BR,-11.728888888,-49.068888888,85125
3520840,Порту-ди-Мос,Porto de Moz,Бразилия,Brazil,BR,-1.747777777,-52.237777777,40597
3520841,Ижуи,Ijuí,Бразилия,Brazil,BR,-28.387777777,-53.915,84780
3520849,Карпина,Carpina,Бразилия,Brazil,BR,-7.85,-35.25,79293
3520854,Иресе,Irecê,Бразилия,Brazil,BR,-11.303888888,-41.855833333,74507
3520864,Монти-Санту,Monte Santo,Бразилия,Brazil,BR,-10.437777777,-39.332777777,47780
3520866,Индаял,Indaial,Бразилия,Brazil,BR,-26.897777777,-49.231944444,71549
3520868,Жакобина,Jacobina,Бразилия,Brazil,BR,-11.180833333,-40.517777777,82590
3520869,Риу-ду-Сул,Rio do Sul,Бразилия,Brazil,BR,-27.213888888,-49.642777777,72587
3520874,Балсас,Balsas,Бразилия,Brazil,BR,-7.532777777,-46.035833333,101767
3520876,Санта-Мария-да-Боа-Виста,Santa Maria da Boa Vista,Бразилия,Brazil,BR,-8.808888888,-39.825,40578
3520877,Можу,Moju,Бразилия,Brazil,BR,-1.883888888,-48.768888888,84094
3520881,Посойнс,Poções,Бразилия,Brazil,BR,-14.53,-40.365,48293
3520890,Лапа,Lapa,Бразилия,Brazil,BR,-25.77,-49.715833333,45003
3520894,Кампу-Формозу,Campo Formoso,Бразилия,Brazil,BR,-10.508888888,-40.320833333,71377
3520898,Вижия,Vigia,Бразилия,Brazil,BR,-0.857777777,-48.141944444,50832
3520906,Баррейрус,Barreiros,Бразилия,Brazil,BR,-8.816666666,-35.2,40121
3520909,Пескейра,Pesqueira,Бразилия,Brazil,BR,-8.361666666,-36.694722222,62722
3520911,Барра-дус-Кокейрус,Barra dos Coqueiros,Бразилия,Brazil,BR,-10.908888888,-37.038888888,41511
3520912,Навираи,Naviraí,Бразилия,Brazil,BR,-23.065,-54.190833333,50457
3520916,Кажазейрас,Cajazeiras,Бразилия,Brazil,BR,-6.89,-38.561944444,63239
3520918,Портел,Portel,Бразилия,Brazil,BR,-1.935833333,-50.820833333,62503
3520922,Артур-Ногейра,Artur Nogueira,Бразилия,Brazil,BR,-22.55165,-47.12729,51456
3520927,Порангату,Porangatu,Бразилия,Brazil,BR,-13.440833333,-49.148888888,44317
3520928,Ибипоран,Ibiporã,Бразилия,Brazil,BR,-23.268888888,-51.047777777,51603
3520929,Ипожука,Ipojuca,Бразилия,Brazil,BR,-8.4,-35.0625,98932
3520934,Итайтинга,Itaitinga,Бразилия,Brazil,BR,-3.968888888,-38.527777777,64650
3520939,Гуаратуба,Guaratuba,Бразилия,Brazil,BR,-25.882777777,-48.575,42062
3520942,Мамангуапи,Mamanguape,Бразилия,Brazil,BR,-6.838888888,-35.125833333,44599
3520949,Гражау,Grajaú,Бразилия,Brazil,BR,-5.818888888,-46.138888888,73872
3520966,Итаперуна,Itaperuna,Бразилия,Brazil,BR,-21.205,-41.887777777,101041
3520967,Кристалина,Cristalina,Бразилия,Brazil,BR,-16.768888888,-47.613888888,62337
3520973,Акара,Acará,Бразилия,Brazil,BR,-1.960833333,-48.196944444,59023
3520981,Куэлью-Нету,Coelho Neto,Бразилия,Brazil,BR,-4.256944444,-43.012777777,41658
3520982,Брумаду,Brumado,Бразилия,Brazil,BR,-14.203888888,-41.665,70510
3520988,Гояна,Goiana,Бразилия,Brazil,BR,-7.560833333,-35.002777777,81055
3521325,Порвоо,Porvoo,Финляндия,Finland,FI,60.38585,25.68229,51464
3521394,Сан-Бенту-ду-Сул,São Bento do Sul,Бразилия,Brazil,BR,-26.25,-49.378888888,83277
3521398,Жарагуа-ду-Сул,Jaraguá do Sul,Бразилия,Brazil,BR,-26.485833333,-49.066944444,182660
3521425,Барра-Велья,Barra Velha,Бразилия,Brazil,BR,-26.631944444,-48.685,45369
3521426,Касадор,Caçador,Бразилия,Brazil,BR,-26.775,-51.015,73720
3521435,Ам-Джерес,Amdjarass,Чад,Chad,TD,16.0659,22.8431,44556
3521441,Лажис,Lages,Бразилия,Brazil,BR,-27.815833333,-50.325833333,164981
3521464,Сан-Франсиску-ду-Сул,São Francisco do Sul,Бразилия,Brazil,BR,-26.242777777,-48.637777777,52674
3521477,Хинотега,Jinotega,Никарагуа,Nicaragua,NI,13.091008333,-86.002361111,99382
3521503,Новая Каховка,Nova Kakhovka,Украина,Ukraine,UA,46.755,33.375,45069
3521555,Мараканау,Maracanaú,Бразилия,Brazil,BR,-3.876944444,-38.625833333,234509
3521583,Каукая,Caucaia,Бразилия,Brazil,BR,-3.732777777,-38.655833333,355679
3521625,Корого,Korhogo,Кот-д’Ивуар,Ivory Coast,CI,9.457777777,-5.629444444,440926
3521715,Шибин-эль-Канатир,Shibin el-Qanater,Египет,Egypt,EG,30.313333333,31.321388888,73711
3522167,Эт-Телль,Al-Tall,Сирия,Syria,SY,33.610277777,36.310555555,63554
3522220,Тадеф,Tedef,Сирия,Syria,SY,36.348055555,37.530833333,41786
3522700,Нгави,Ngawi,Индонезия,Indonesia,ID,-7.410555555,111.457777777,85862
3522758,Тируппур,Tiruppur,Индия,India,IN,11.1075,77.3398,963173
3522916,Мелитополь,Melitopol,Украина,Ukraine,UA,46.848888888,35.3675,148851
3523154,Дейк-эн-Вард,Dijk en Waard,Нидерланды,Netherlands,NL,52.68423,4.81908,88786
3523446,Бангли,Bangli,Индонезия,Indonesia,ID,-8.45416667,115.35444444,43859
3523454,Чианджур,Cianjur,Индонезия,Indonesia,ID,-6.81166667,107.14527778,164753
3523465,Мераукэ,Merauke,Индонезия,Indonesia,ID,-8.466666666,140.333333333,101022
3523484,Сидоарджо,Sidoarjo,Индонезия,Indonesia,ID,-7.458611111,112.749722222,223231
3523493,Набире,Nabire,Индонезия,Indonesia,ID,-3.35989,135.50074,101645
3523494,Кэпахианг,Kepahiang,Индонезия,Indonesia,ID,-3.65,102.56694444,52400
3523517,Слеман,Sleman,Индонезия,Indonesia,ID,-7.7,110.333055555,56215
3523527,Муара Эним,Muara Enim,Индонезия,Indonesia,ID,-3.6486,103.771,76066
3523686,Накахука,Nacajuca,Мексика,Mexico,MX,18.183333333,-92.95,150300
3523691,Хальпа-де-Мендес,Jalpa de Méndez,Мексика,Mexico,MX,18.233333333,-93.083333333,91185
3524007,Матагальпа,Matagalpa,Никарагуа,Nicaragua,NI,12.928361111,-85.918447222,171473
3524131,Краснодон,Sorokyne,Украина,Ukraine,UA,48.3,39.733333333,42315
3525128,Аутлан-де-Наварро,Autlán de Navarro,Мексика,Mexico,MX,19.75,-104.3,64931
3525140,Сьюна,Siuna,Никарагуа,Nicaragua,NI,13.7341,-84.77895,64092
3525289,Эройка-Сьюдад-де-Тлахьяко,Tlaxiaco,Мексика,Mexico,MX,17,-97.683333333,40123
3525401,Брюссельский столичный регион,Brussels-Capital Region,Бельгия,Belgium,BE,50.846666666,4.3525,1218255
3525692,Кампина-Гранди,Campina Grande,Бразилия,Brazil,BR,-7.230555555,-35.881111111,419379
3525887,Уэяпан-де-Окампо,Hueyapan de Ocampo,Мексика,Mexico,MX,18.15,-95.15,43309
3526283,Мускис,Múzquiz,Мексика,Mexico,MX,28.35,-101.933333333,71627
3526508,Амека,Ameca,Мексика,Mexico,MX,20.533333333,-104.066666666,60386
3526526,Тепатитлан-де-Морелос,Tepatitlán de Morelos,Мексика,Mexico,MX,20.817,-102.733,141322
3526555,Мехабад,Mahabad,Иран,Iran,IR,36.7631,45.7222,168393
3526568,Сердешт,Sardasht,Иран,Iran,IR,36.1552,45.4788,46412
3526941,Донгнай,Đồng Nai,Вьетнам,Vietnam,VN,11.110278,107.181111,3255810
3526955,Тыргу-Муреш,Târgu Mureș,Румыния,Romania,RO,46.549722222,24.559722222,116033
3526980,Маноквари,Manokwari,Индонезия,Indonesia,ID,-0.866667,134.083333,136302
3527011,Мервдешт,Marvdasht,Иран,Iran,IR,29.874166666,52.8025,148858
3527142,Видовре,Hvidovre,Дания,Denmark,DK,55.6564,12.4686,53527
3527168,Гентофте,Gentofte,Дания,Denmark,DK,55.7517,12.5508,75805
3528070,Посо,Poso,Индонезия,Indonesia,ID,-1.37859,120.7624,47477
3528719,Сана,Sanaa,Йемен,Yemen,YE,15.35,44.2,2957000
3529314,Фарнборо,Farnborough,Великобритания,United Kingdom,GB,51.29,-0.75,65034
3529323,Кашиас-ду-Сул,Caxias do Sul,Бразилия,Brazil,BR,-29.167777777,-51.178888888,463501
3529622,Гараньюнс,Garanhuns,Бразилия,Brazil,BR,-8.890277777,-36.492777777,142506
3529775,Орехово-Борисово Южное,Orekhovo-Borisovo Yuzhnoye District,Россия,Russia,RU,55.60305556,37.73305556,146959
3529840,Буга,Buga,Колумбия,Colombia,CO,3.85594,-76.10131,128945
3529964,Хинкли,Hinckley,Великобритания,United Kingdom,GB,52.5413,-1.3725,50712
3530415,Морден,Morden,Великобритания,United Kingdom,GB,51.39822,-0.19837,48233
3530578,Лоле,Loulé,Португалия,Portugal,PT,37.14399,-8.02345,70622
3530595,Гуаиба,Guaíba,Бразилия,Brazil,BR,-30.113888888,-51.325,92924
3530768,Брентвуд,Brentwood,Великобритания,United Kingdom,GB,51.620277777,0.305,52586
3530948,Санта-Крус-ду-Сул,Santa Cruz do Sul,Бразилия,Brazil,BR,-29.717777777,-52.425833333,133230
3530980,Порту-Алегри,Porto Alegre,Бразилия,Brazil,BR,-30.032777777,-51.23,1332845
3531045,Сан-Лоренсу-ду-Сул,São Lourenço do Sul,Бразилия,Brazil,BR,-31.365,-51.977777777,41989
3531121,Аштон-андер-Лайн,Ashton-under-Lyne,Великобритания,United Kingdom,GB,53.4941,-2.1032,45198
3531447,Кампу-Гранди,Campo Grande,Бразилия,Brazil,BR,-20.468611111,-54.622222222,898100
3531924,Кампу-Верди,Campo Verde,Бразилия,Brazil,BR,-15.546944444,-55.168888888,44585
3531955,Барра-ду-Гарсас,Barra do Garças,Бразилия,Brazil,BR,-15.89,-52.256944444,69210
3531965,Трес-Лагоас,Três Lagoas,Бразилия,Brazil,BR,-20.751111111,-51.678333333,132152
3531982,Алта-Флореста,Alta Floresta,Бразилия,Brazil,BR,-9.875833333,-56.085833333,58613
3532351,Итумбиара,Itumbiara,Бразилия,Brazil,BR,-18.42,-49.217777777,107970
3532498,Синоп,Sinop,Бразилия,Brazil,BR,-11.863888888,-55.503888888,196312
3532547,Каталан,Catalão,Бразилия,Brazil,BR,-18.17,-47.941944444,114427
3532695,Формоза,Formosa,Бразилия,Brazil,BR,-15.536944444,-47.333888888,115901
3532771,Вильнав-д'Орнон,Villenave-d'Ornon,Франция,France,FR,44.779444444,-0.566944444,42185
3532926,Рибейран-Прету,Ribeirão Preto,Бразилия,Brazil,BR,-21.1776315,-47.8100983,698642
3533082,Некочеа,Necochea Partido,Аргентина,Argentina,AR,-38.55,-58.733333333,102110
3533089,Крус-Алта,Cruz Alta,Бразилия,Brazil,BR,-28.638611111,-53.606388888,58913
3533101,Баже,Bagé,Бразилия,Brazil,BR,-31.330833333,-54.106944444,117938
3533143,Уруасу,Uruaçu,Бразилия,Brazil,BR,-14.525,-49.140833333,42546
3533300,Лузиания,Luziânia,Бразилия,Brazil,BR,-16.252777777,-47.95,209129
3533626,Воля,Wola,Польша,Poland,PL,52.23477,20.96004,150919
3533792,Линьярис,Linhares,Бразилия,Brazil,BR,-19.35774,-40.1469,166786
3534374,Паредиш,Paredes,Португалия,Portugal,PT,41.2,-8.333333333,86854
3534627,Варжен-Гранди-Паулиста,Vargem Grande Paulista,Бразилия,Brazil,BR,-23.602777777,-47.025833333,50415
3534807,Мец,Metz,Франция,France,FR,49.119722222,6.176944444,121695
3535916,Берг ам Лайм,Berg am Laim,Германия,Germany,DE,48.122222222,11.627777777,47037
3537064,Харлеммермер,Haarlemmermeer,Нидерланды,Netherlands,NL,52.3008,4.6653,157789
3537325,Мобареке,Mobarakeh,Иран,Iran,IR,32.346388888,51.504444444,69449
3537327,Марьина Роща,Maryina Roshcha District,Россия,Russia,RU,55.80027778,37.61166667,62191
3537763,Амстердам,Amsterdam,Нидерланды,Netherlands,NL,52.366666666,4.883333333,917923
3538283,Городской округ город Магадан,Magadan Urban Okrug,Россия,Russia,RU,59.56666667,150.8,94768
3538301,Лефортово,Lefortovo District,Россия,Russia,RU,55.765,37.69138889,109711
3538816,Джизак,Jizzakh,Узбекистан,Uzbekistan,UZ,40.116666666,67.85,163200
3540339,Кампу-Бон,Campo Bom,Бразилия,Brazil,BR,-29.678888888,-51.052777777,62886
3540768,Наро-Фоминский городской округ,Naro-Fominsky District,Россия,Russia,RU,55.38333333,36.73333333,198501
3541756,Камаражиби,Camaragibe,Бразилия,Brazil,BR,-7.9878,-34.99136,147771
3542285,Вивили-де-Хинотега,Wiwilí de Jinotega,Никарагуа,Nicaragua,NI,13.620005555,-85.818183333,57485
3542531,Кашуэйринья,Cachoeirinha,Бразилия,Brazil,BR,-29.950833333,-51.093888888,136258
3542590,Какоал,Cacoal,Бразилия,Brazil,BR,-11.438611111,-61.447222222,86887
3542664,Северный Майами-Бич,North Miami Beach,США,United States of America,US,25.930277777,-80.169722222,43676
3542798,Люблин,Lublin,Польша,Poland,PL,51.25,22.566666666,334681
3544413,Понта-Гроса,Ponta Grossa,Бразилия,Brazil,BR,-25.095,-50.161944444,358371
3544537,Гароуэ,Garowe,Сомали,Somalia,SO,8.4,48.483333333,57300
3546044,Порту-Фелис,Porto Feliz,Бразилия,Brazil,BR,-23.215,-47.523888888,56497
3546077,Ангра-дус-Рейс,Angra dos Reis,Бразилия,Brazil,BR,-23.006944444,-44.317777777,167434
3546081,Бертон-апон-Трент,Burton upon Trent,Великобритания,United Kingdom,GB,52.801944444,-1.636666666,75074
3546145,Апаресида-ди-Гояния,Aparecida de Goiânia,Бразилия,Brazil,BR,-16.821944444,-49.245,527796
3546171,Анаполис,Anápolis,Бразилия,Brazil,BR,-16.326944444,-48.952777777,398869
3546277,Тобиас-Баррету,Tobias Barreto,Бразилия,Brazil,BR,-11.183888888,-37.997777777,50905
3546473,Альби,Albi,Франция,France,FR,43.928055555,2.145833333,50605
3547279,Асуль Партидо,Azul Partido,Аргентина,Argentina,AR,-36.8,-59.85,75905
3547791,Алмиранти-Тамандаре,Almirante Tamandaré,Бразилия,Brazil,BR,-25.325,-49.31,119825
3547863,Губкинский район,Gubkinsky District,Россия,Russia,RU,51.16667,37.41667,114989
3548187,Позу-Алегри,Pouso Alegre,Бразилия,Brazil,BR,-22.25265,-45.90757,152217
3548234,Прага 14,Prague 14,Чехия,Czech Republic,CZ,50.102777777,14.552222222,47014
3548268,Спокан-Валли,Spokane Valley,США,United States of America,US,47.6733,-117.239,102976
3548673,Цзюлун,Kowloon,Гонконг,Hong Kong,HK,22.316666666,114.183333333,2108419
3548784,Абаэтетуба,Abaetetuba,Бразилия,Brazil,BR,-1.717777777,-48.882777777,158188
3549481,Мальвинас-Архентинас,Malvinas Argentinas Partido,Аргентина,Argentina,AR,-34.50771,-58.6956,350674
3551169,Ланкастер,Lancaster,Великобритания,United Kingdom,GB,54.048888888,-2.801388888,52234
3551738,Барроу-ин-Фернесс,Barrow-in-Furness,Великобритания,United Kingdom,GB,54.116666666,-3.216666666,45865
3552198,Гамбург-Митте,Hamburg-Mitte,Германия,Germany,DE,53.550277777,9.994166666,301550
3552199,Северный Гамбург,Hamburg-Nord,Германия,Germany,DE,53.616666666,10,302242
3552529,Прага 10,Prague 10,Чехия,Czech Republic,CZ,50.06788,14.46118,114377
3554623,Прага 2,Prague 2,Чехия,Czech Republic,CZ,50.074166666,14.442777777,45405
3555008,Аксбридж,Uxbridge,Великобритания,United Kingdom,GB,51.5404,-0.4778,70000
3556250,Уэртинг,Worthing,Великобритания,United Kingdom,GB,50.814711111,-0.371386111,109120
3557091,Араша,Araxá,Бразилия,Brazil,BR,-19.592777777,-46.940833333,111691
3557761,Мадава,Madaoua,Нигер,Niger,NE,14.072777777,5.96,127254
3557862,Арагуари,Araguari,Бразилия,Brazil,BR,-18.648888888,-48.186944444,117808
3557996,Арапонгас,Arapongas,Бразилия,Brazil,BR,-23.418888888,-51.423888888,119138
3558027,Арарас,Araras,Бразилия,Brazil,BR,-22.356944444,-47.383888888,130866
3558046,Араракуара,Araraquara,Бразилия,Brazil,BR,-21.793888888,-48.175833333,242228
3558062,Араукария,Araucária,Бразилия,Brazil,BR,-25.592777777,-49.41,151666
3559087,Контажен,Contagem,Бразилия,Brazil,BR,-19.931944444,-44.053888888,621863
3559238,Ашфорд,Ashford,Великобритания,United Kingdom,GB,51.1465,0.8676,83213
3559682,Консельейру-Лафаети,Conselheiro Lafaiete,Бразилия,Brazil,BR,-20.66,-43.785833333,131621
3559815,Бери-Сент-Эдмундс,Bury St Edmunds,Великобритания,United Kingdom,GB,52.246667,0.7125,41212
3560093,Сан-Франсиску,São Francisco,Бразилия,Brazil,BR,-15.948888888,-44.863888888,52762
3560155,Шапеко,Chapecó,Бразилия,Brazil,BR,-27.11918,-52.66153,254785
3560363,Тесава,Tessaoua,Нигер,Niger,NE,13.757222222,7.987222222,43409
3560520,Кайей,Cayey,США,United States of America,US,18.111944444,-66.166111111,41652
3560701,Рондонополис,Rondonópolis,Бразилия,Brazil,BR,-16.470833333,-54.635833333,244911
3560814,Кангусу,Canguçu,Бразилия,Brazil,BR,-31.395,-52.675833333,49680
3560836,Президенти-Пруденти,Presidente Prudente,Бразилия,Brazil,BR,-22.125833333,-51.388888888,225668
3560843,Сан-Жуан-да-Боа-Виста,São João da Boa Vista,Бразилия,Brazil,BR,-21.968888888,-46.797777777,92547
3560844,Сан-Бернарду-ду-Кампу,São Bernardo do Campo,Бразилия,Brazil,BR,-23.693888888,-46.565,810729
3560866,Можи-Гуасу,Mogi Guaçu,Бразилия,Brazil,BR,-22.371944444,-46.941944444,153658
3560872,Пенаполис,Penápolis,Бразилия,Brazil,BR,-21.42,-50.077777777,61679
3560873,Педрейра,Pedreira,Бразилия,Brazil,BR,-22.75077,-46.89089,43112
3560876,Нова-Одеса,Nova Odessa,Бразилия,Brazil,BR,-22.779664,-47.2962,62019
3561009,Новый Загреб-восток,Novi Zagreb – istok,Хорватия,Croatia,HR,45.7607044,16.0094535,59055
3561358,Новый Загреб-Запад,Novi Zagreb – zapad,Хорватия,Croatia,HR,45.7608065,15.9203508,58103
3561437,Жардинополис,Jardinópolis,Бразилия,Brazil,BR,-20.98644,-47.81714,45282
3561438,Итапира,Itapira,Бразилия,Brazil,BR,-22.42118,-46.773,72022
3561440,Гарса,Garça,Бразилия,Brazil,BR,-22.23247,-49.71356,42110
3561654,Конгоньяс,Congonhas,Бразилия,Brazil,BR,-20.5,-43.857777777,52890
3561915,Рурмонд,Roermond,Нидерланды,Netherlands,NL,51.19999,6.009,58763
3562397,Палм-Бич-Гарденс,Palm Beach Gardens,США,United States of America,US,26.848788888,-80.167122222,59182
3563800,Сан-Хосе,San Jose,Филиппины,Philippines,PH,15.791944444,120.99,150917
3566121,Кеймадус,Queimados,Бразилия,Brazil,BR,-22.715833333,-43.555,140523
3567811,Михас-Пуэбло,Mijas Pueblo,Испания,Spain,ES,36.59575,-4.63728,73787
3568094,Резенди,Resende,Бразилия,Brazil,BR,-22.44069,-44.48491,129612
3568449,Монтобан,Montauban,Франция,France,FR,44.017222222,1.355,62487
3568607,Центр Мельбурна,Melbourne central business district,Австралия,Australia,AU,-37.8137756,144.9645192,54941
3568656,Беляны,Bielany,Польша,Poland,PL,52.288888888,20.933888888,134557
3568657,Минокамо,Minokamo,Япония,Japan,JP,35.440222222,137.015666666,57007
3569016,Роттердам,Rotterdam,Нидерланды,Netherlands,NL,51.88246,4.28784,655468
3569121,Лагуна,Laguna,Бразилия,Brazil,BR,-28.482777777,-48.780833333,42785
3569511,Данидин,Dunedin,Новая Зеландия,New Zealand,NZ,-45.874166666,170.503611111,106200
3570386,Северный Хартум,Khartoum North,Судан,Sudan,SD,15.633333333,32.633333333,936349
3570901,Тита,Chita,Япония,Japan,JP,34.996555555,136.864722222,83881
3570907,Говернадор-Валадарис,Governador Valadares,Бразилия,Brazil,BR,-18.850833333,-41.948888888,257171
3571426,Гранада,Granada,Никарагуа,Nicaragua,NI,11.93035,-85.953591666,105171
3571547,Бетул,Betul,Индия,India,IN,21.92,77.9,91953
3571572,Агуалва-Касен,Agualva-Cacém,Португалия,Portugal,PT,38.766666666,-9.3,81845
3572314,Асис,Assis,Бразилия,Brazil,BR,-22.661944444,-50.411944444,101409
3572495,Амран,‘Amrān,Йемен,Yemen,YE,15.67539,43.9375,84669
3572617,Цукубамирай,Tsukubamirai,Япония,Japan,JP,35.963055555,140.037027777,51134
3572872,Авельянеда,Avellaneda Partido,Аргентина,Argentina,AR,-34.666666666,-58.35,367554
3572970,Арикемис,Ariquemes,Бразилия,Brazil,BR,-9.91052,-62.95488,96833
3573147,Стоктон-он-Тис,Stockton-on-Tees,Великобритания,United Kingdom,GB,54.57,-1.32,82729
3573321,Тамба,Tamba,Япония,Japan,JP,35.177083333,135.035888888,60824
3573580,Дивинополис,Divinópolis,Бразилия,Brazil,BR,-20.138888888,-44.883888888,231091
3575840,Холон,Holon,Израиль,Israel,IL,32.016666666,34.766666666,197935
3576116,Валвейк,Waalwijk,Нидерланды,Netherlands,NL,51.683333333,5.066666666,48815
3576483,Сакаба,Sacaba,Боливия,Bolivia,BO,-17.404166666,-66.040833333,172466
